[[-56.06833051 -41.40035486 -21.87593494], [-39.64719299 -24.97921734  -5.45479742], [-33.03535094 -18.3673753    1.15704463]]
[[-56.06830661 -41.39994715 -21.87593494], [-39.64716909 -24.97880962  -5.45479742], [-33.03532705 -18.36696758   1.15704463]]
[[-56.06827069 -41.39933544 -21.87593494], [-39.64713316 -24.97819791  -5.45479742], [-33.03529112 -18.36635587   1.15704463]]
[[-56.06823802 -41.39877951 -21.87593494], [-39.64710049 -24.97764199  -5.45479742], [-33.03525845 -18.36579994   1.15704463]]
[[-56.06819982 -41.39812975 -21.87593494], [-39.64706229 -24.97699222  -5.45479742], [-33.03522025 -18.36515018   1.15704463]]
[[-56.06816477 -41.39753529 -21.87593494], [-39.64702725 -24.97639777  -5.45479742], [-33.03518521 -18.36455573   1.15704463]]
[[-56.06813336 -41.3970007  -21.87593494], [-39.64699583 -24.97586318  -5.45479742], [-33.03515379 -18.36402113   1.15704463]]
[[-56.06809934 -41.39642354 -21.87593494], [-39.64696181 -24.97528602  -5.45479742], [-33.03511977 -18.36344397   1.15704463]]
[[-56.06804933 -41.39557524 -21.87593494], [-39.64691181 -24.97443772  -5.45479742], [-33.03506976 -18.36259568   1.15704463]]
[[-56.06801127 -41.3949295  -21.87593494], [-39.64687374 -24.97379197  -5.45479742], [-33.0350317  -18.36194993   1.15704463]]
[[-56.06796862 -41.39420608 -21.87593494], [-39.6468311  -24.97306855  -5.45479742], [-33.03498905 -18.36122651   1.15704463]]
[[-56.06794775 -41.39385303 -21.87593494], [-39.64681022 -24.9727155   -5.45479742], [-33.03496818 -18.36087346   1.15704463]]
[[-56.06812801 -41.39688118 -21.87593494], [-39.64699049 -24.97574365  -5.45479742], [-33.03514845 -18.36390161   1.15704463]]
[[-56.06846275 -41.40250814 -21.87593494], [-39.64732523 -24.98137061  -5.45479742], [-33.03548319 -18.36952857   1.15704463]]
[[-56.06858175 -41.40450625 -21.87593494], [-39.64744422 -24.98336872  -5.45479742], [-33.03560218 -18.37152668   1.15704463]]
[[-56.06870617 -41.40660256 -21.87593494], [-39.64756864 -24.98546504  -5.45479742], [-33.0357266  -18.373623     1.15704463]]
[[-56.06882055 -41.40852553 -21.87593494], [-39.64768302 -24.987388    -5.45479742], [-33.03584098 -18.37554596   1.15704463]]
[[-56.06889416 -41.40976046 -21.87593494], [-39.64775664 -24.98862293  -5.45479742], [-33.0359146  -18.37678089   1.15704463]]
[[-56.06897952 -41.41119541 -21.87593494], [-39.647842   -24.99005789  -5.45479742], [-33.03599996 -18.37821584   1.15704463]]
[[-56.06922446 -41.41531896 -21.87593494], [-39.64808693 -24.99418143  -5.45479742], [-33.03624489 -18.38233939   1.15704463]]
[[-56.06935054 -41.41743314 -21.87593494], [-39.64821302 -24.99629562  -5.45479742], [-33.03637097 -18.38445358   1.15704463]]
[[-56.06943674 -41.41888468 -21.87593494], [-39.64829922 -24.99774715  -5.45479742], [-33.03645717 -18.38590511   1.15704463]]
[[-56.06955045 -41.42079808 -21.87593494], [-39.64841292 -24.99966056  -5.45479742], [-33.03657088 -18.38781851   1.15704463]]
[[-56.06961982 -41.42196423 -21.87593494], [-39.6484823  -25.0008267   -5.45479742], [-33.03664026 -18.38898466   1.15704463]]
[[-56.06972721 -41.42377193 -21.87593494], [-39.64858968 -25.00263441  -5.45479742], [-33.03674764 -18.39079236   1.15704463]]
[[-56.06983045 -41.42550666 -21.87593494], [-39.64869292 -25.00436914  -5.45479742], [-33.03685088 -18.3925271    1.15704463]]
[[-56.0698819  -41.4263722  -21.87593494], [-39.64874437 -25.00523467  -5.45479742], [-33.03690233 -18.39339263   1.15704463]]
[[-56.06995438 -41.42759449 -21.87593494], [-39.64881685 -25.00645696  -5.45479742], [-33.03697481 -18.39461492   1.15704463]]
[[-56.07001881 -41.42867799 -21.87593494], [-39.64888128 -25.00754047  -5.45479742], [-33.03703924 -18.39569843   1.15704463]]
[[-56.07007485 -41.42962083 -21.87593494], [-39.64893733 -25.00848331  -5.45479742], [-33.03709528 -18.39664127   1.15704463]]
[[-56.07024067 -41.43241069 -21.87593494], [-39.64910315 -25.01127316  -5.45479742], [-33.0372611  -18.39943112   1.15704463]]
[[-56.07026798 -41.4328751  -21.87593494], [-39.64913045 -25.01173758  -5.45479742], [-33.03728841 -18.39989554   1.15704463]]
[[-56.07029003 -41.43324938 -21.87593494], [-39.6491525  -25.01211185  -5.45479742], [-33.03731046 -18.40026981   1.15704463]]
[[-56.07032364 -41.4338177  -21.87593494], [-39.64918611 -25.01268017  -5.45479742], [-33.03734407 -18.40083813   1.15704463]]
[[-56.07034669 -41.43420487 -21.87593494], [-39.64920917 -25.01306735  -5.45479742], [-33.03736712 -18.40122531   1.15704463]]
[[-56.07034669 -41.43420487 -21.87593494], [-39.64920917 -25.01306735  -5.45479742], [-33.03736712 -18.40122531   1.15704463]]
[[-56.07035215 -41.43429848 -21.87593494], [-39.64921462 -25.01316095  -5.45479742], [-33.03737258 -18.40131891   1.15704463]]
[[-56.0703576  -41.43439208 -21.87593494], [-39.64922008 -25.01325456  -5.45479742], [-33.03737803 -18.40141252   1.15704463]]
[[-56.07032843 -41.43390422 -21.87593494], [-39.64919091 -25.01276669  -5.45479742], [-33.03734887 -18.40092465   1.15704463]]
[[-56.07030027 -41.43342929 -21.87593494], [-39.64916275 -25.01229177  -5.45479742], [-33.03732071 -18.40044972   1.15704463]]
[[-56.0703122  -41.43362564 -21.87593494], [-39.64917467 -25.01248812  -5.45479742], [-33.03733263 -18.40064607   1.15704463]]
[[-56.07043306 -41.43566548 -21.87593494], [-39.64929554 -25.01452796  -5.45479742], [-33.0374535  -18.40268591   1.15704463]]
[[-56.07053789 -41.43742402 -21.87593494], [-39.64940036 -25.01628649  -5.45479742], [-33.03755832 -18.40444445   1.15704463]]
[[-56.07069386 -41.44004364 -21.87593494], [-39.64955634 -25.01890611  -5.45479742], [-33.0377143  -18.40706407   1.15704463]]
[[-56.07086092 -41.44284944 -21.87593494], [-39.6497234  -25.02171192  -5.45479742], [-33.03788136 -18.40986987   1.15704463]]
[[-56.07101856 -41.44549475 -21.87593494], [-39.64988104 -25.02435723  -5.45479742], [-33.038039   -18.41251519   1.15704463]]
[[-56.07113185 -41.44739269 -21.87593494], [-39.64999432 -25.02625516  -5.45479742], [-33.03815228 -18.41441312   1.15704463]]
[[-56.07150127 -41.45359917 -21.87593494], [-39.65036374 -25.03246164  -5.45479742], [-33.0385217  -18.4206196    1.15704463]]
[[-56.07166048 -41.45627554 -21.87593494], [-39.65052295 -25.03513802  -5.45479742], [-33.03868091 -18.42329598   1.15704463]]
[[-56.07182757 -41.45907656 -21.87593494], [-39.65069005 -25.03793903  -5.45479742], [-33.038848   -18.42609699   1.15704463]]
[[-56.0719768  -41.46158271 -21.87593494], [-39.65083928 -25.04044519  -5.45479742], [-33.03899724 -18.42860315   1.15704463]]
[[-56.0720958  -41.46358397 -21.87593494], [-39.65095828 -25.04244644  -5.45479742], [-33.03911624 -18.4306044    1.15704463]]
[[-56.0722994  -41.46700034 -21.87593494], [-39.65116187 -25.04586281  -5.45479742], [-33.03931983 -18.43402077   1.15704463]]
[[-56.07244855 -41.46950521 -21.87593494], [-39.65131103 -25.04836769  -5.45479742], [-33.03946899 -18.43652564   1.15704463]]
[[-56.07260493 -41.47213144 -21.87593494], [-39.65146741 -25.05099391  -5.45479742], [-33.03962537 -18.43915187   1.15704463]]
[[-56.07271346 -41.4739541  -21.87593494], [-39.65157594 -25.05281657  -5.45479742], [-33.0397339  -18.44097453   1.15704463]]
